# BEAST v1.8.3
# Generated Thu Mar 09 09:46:24 PST 2017 [seed=1489081582878]
# -beagle_scaling dynamic -threads 1 -beagle_SSE -beagle_instances 1 -beagle_GPU -beagle_cuda infile.xml
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(Calathea)	tmrca(Goeppertia)	tmrca(Straminea1e2)	yule.birthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	speciation
17900000	-14861.536690018782	-486.73759901810854	-14374.799091000674	43.588242070766526	42.968808797531665	34.444478521417714	32.558939550305304	0.12311339969206303	4.417261617950481	0.1678638520665922	0.24995670190662744	0.23651104911176268	0.3456683969150181	0.8828198672725944	0.0027780978600834777	0.48748852177216556	0.0029740310735327465	0.5701094184346973	0.05247199950143815	-12609.928357844812	-1764.8707331558608	-478.5253568482216
17920000	-14892.415584708759	-490.13671918441315	-14402.278865524346	50.92737811591524	48.2058246524902	35.73837787638737	33.973779429815465	0.10543687027567575	3.7660376151374657	0.17465137612249265	0.26010202913628444	0.22722884415389583	0.3380177505873276	0.7908718778332336	0.0024037074438230705	0.4608577144347528	0.002741596801776255	0.5283879939607518	0.12043109621170875	-12637.408132368484	-1764.8707331558608	-481.1478365794705
17940000	-14879.83867216105	-488.17928247046916	-14391.65938969058	45.14341980026609	44.83784562458451	39.27124595920138	34.21233258284077	0.10621308302039115	3.796445713667146	0.18277683085483779	0.26010202913628444	0.2268462244307441	0.33027491557813415	0.7836535218524181	0.0025556831704728724	0.5302455662746006	0.002716846305091168	0.6239721894084126	-0.015864608780033054	-12626.788656534718	-1764.8707331558608	-480.80058328055605
17960000	-14881.768809696056	-478.7903803030534	-14402.978429393002	42.71698324055365	40.624764357704	34.02461507782002	33.653288139281216	0.13461887867471728	3.7602357239080844	0.16550729090261423	0.25338333428949256	0.23235682810639918	0.34875254670149447	0.7803977133707863	0.0031451570731464615	0.4559585680189003	0.0031501145061518594	0.5041207877946766	-0.02324668105616175	-12638.10769623714	-1764.8707331558608	-470.7758269119955
17980000	-14867.208268284496	-476.1703958265717	-14391.037872457924	42.54597464123289	41.04945824007194	38.23475060264539	35.04964188952885	0.12638264613237604	4.345262112432337	0.16257975369791253	0.2708671537106158	0.22523744962755246	0.34131564296391964	0.8412897169175574	0.003140832146213175	0.5271443555340506	0.002993491671134499	0.5860180476901414	0.11389333558036145	-12626.167139302062	-1764.8707331558608	-468.3538473271043
18000000	-14887.07180076209	-480.05730204702775	-14407.014498715063	41.95290392040068	40.22713344011271	40.00756774295235	37.34671299289324	0.13174252110359597	4.0383696992809694	0.16582032735172153	0.23610858194586887	0.24033769673532931	0.35773339396708076	0.8657014921598459	0.002918267181390542	0.5302453631645215	0.002877136109074965	0.5942840902234553	0.029123254420657343	-12642.143765559204	-1764.8707331558608	-471.88725440981887
18020000	-14890.476600155998	-477.95505418602187	-14412.521545969976	42.68594972129553	42.44913267285715	35.61365104856442	33.91692559036674	0.12348951811152545	3.8820349124326947	0.16588891577874185	0.255709771495304	0.23505529064549185	0.3433460220804628	0.9311378513705925	0.0031815412637014226	0.5119461722833387	0.003265014750233453	0.5301383493698144	0.0642317570431772	-12647.650812814116	-1764.8707331558608	-469.95482296459926
18040000	-14865.869453892195	-481.59699389294485	-14384.27245999925	47.534011318931135	43.62082146478976	34.2857609678778	32.94756714825352	0.1257334082534005	4.380296850913012	0.16588891577874185	0.2685236313347337	0.23203644697761203	0.33355100590891285	0.8056491310251626	0.002821787383108553	0.4726053988419611	0.002999074439377435	0.544028152572413	0.05460298788189049	-12619.401726843389	-1764.8707331558608	-473.4200470790003
18060000	-14877.494071047951	-466.8173295662044	-14410.676741481748	38.40298834469351	37.585452332597214	33.605954102469425	33.51957169860599	0.14565652064076237	4.41507303832065	0.18314535712962463	0.26212029397463227	0.23384779720845067	0.32088655168729296	0.7763622863286593	0.0032853169807197814	0.5330392795170169	0.0034145813658741364	0.6247594342257607	-0.06130554799332755	-12645.806008325886	-1764.8707331558608	-456.9225598545642
18080000	-14875.416910159744	-489.00588791143997	-14386.411022248303	50.02019580596506	41.21366207655359	49.025269649108075	38.408949955641425	0.1083502787461513	4.1442054805455015	0.16430512970963954	0.2705564484999892	0.23384779720845067	0.3312906245819211	0.6943924564501844	0.0026649478922009862	0.5289887361452648	0.00281255905451068	0.594631523002604	0.07407505374641168	-12621.540289092443	-1764.8707331558608	-477.28509529424997
18100000	-14863.715417724205	-493.9991537262511	-14369.716263997954	50.523268954297585	48.529779697928454	36.10864091548555	34.42049277733337	0.11440890149952501	3.8992576294667844	0.17004730714830535	0.26689914930264447	0.23384779720845067	0.32920574634060007	0.9207626804890754	0.0026904080139016026	0.47729643998286553	0.0027767378916157704	0.5772579692249467	0.016753533608685235	-12604.845530842093	-1764.8707331558608	-484.55939308209184
18120000	-14895.753764432515	-488.84313261889736	-14406.910631813618	47.51678153441011	47.32067964382368	33.378655454734236	32.86961971301297	0.12070900109228593	3.8068930070545366	0.17150249679740756	0.23631371573740823	0.23384779720845067	0.3583359902567341	0.9153248332298087	0.0028854188654353057	0.5637282124541343	0.002932139294860242	0.6646780938435459	-0.038173750119500985	-12642.039898657757	-1764.8707331558608	-479.4367769925235
18140000	-14892.443283522229	-493.3807091252783	-14399.06257439695	48.57396963725669	45.67710610112216	38.14552093829243	37.13164481679784	0.10843456555753624	3.664613820632269	0.1754491797830015	0.27031308930638953	0.22059357185843737	0.33364415905217226	0.8579107037400704	0.002579006424038025	0.4959217817015461	0.002720698378516328	0.54371281363808	-0.06333700647299406	-12634.191841241089	-1764.8707331558608	-485.4319269983073
18160000	-14842.385187654894	-464.969849834764	-14377.41533782013	41.49095634832511	37.58109810844322	35.00023597556282	34.42954905994699	0.1347663465141159	4.487768893888943	0.1756876108918557	0.24224046596077126	0.22470903378192386	0.35736288936544985	0.8041950854811725	0.0029239508914241825	0.47815603361089604	0.0031248714198843053	0.5207377462922299	0.041859479486271785	-12612.54460466427	-1764.8707331558608	-456.2858769396207
18180000	-14845.764476011402	-456.54807928701933	-14389.216396724383	41.04084190786166	40.954266514052996	35.38922652000181	33.233615735437446	0.14748990108484591	4.1063728043824	0.17636895355048796	0.24793400930069787	0.218334147783365	0.35736288936544985	0.7936429249139821	0.00324291918752415	0.5448899444158259	0.0033182000362731454	0.5496574172092611	-0.13012283144332154	-12624.345663568523	-1764.8707331558608	-448.1873021072894
18200000	-14871.100606819618	-482.5360581344511	-14388.564548685168	44.48937512526728	43.29865670381763	38.329679631039966	35.94806784098314	0.11496480392908455	4.076648937008486	0.17241541369174482	0.25347527986414875	0.22430479709022047	0.34980450935388663	0.8111106239141683	0.002773584492460637	0.556547320450391	0.0030063746525798092	0.5376531149905293	-0.026973639492145814	-12623.693815529306	-1764.8707331558608	-475.07213848902495
18220000	-14861.385833978007	-463.5290076104411	-14397.856826367566	43.88579774971368	38.714747458999504	38.431855991502715	29.133876750765076	0.12496617551128975	3.710657498859928	0.17241541369174482	0.25347527986414875	0.22430479709022047	0.34980450935388663	0.7681706765725567	0.0030584430063874575	0.5942768116602738	0.0031286075255722162	0.6166283855835941	0.008114372503684464	-12632.986093211706	-1764.8707331558608	-454.68820220728645
18240000	-14886.336466898814	-484.5166057013553	-14401.819861197459	46.31923199501619	45.82978293756527	37.439130216391305	34.803339720761	0.12424306970246302	3.871637134631514	0.17925949387708007	0.25347527986414875	0.21746071690488522	0.34980450935388663	0.8430297840422866	0.002930595956689021	0.532185497180019	0.0029592717516779624	0.5779491403718844	-0.09107276849949902	-12636.949128041599	-1764.8707331558608	-476.56459319827695
18260000	-14883.525980504399	-489.2260478617078	-14394.29993264269	47.03608361392526	46.773090514170555	37.458107823523534	32.47698031314958	0.1262090110353379	3.6452398515076117	0.17771777913739897	0.25055055054595254	0.2242231748428627	0.3475084954737865	0.8533313636791401	0.0026797422262860924	0.5106118326619848	0.002802982788012309	0.5721021218286293	0.02816140465865224	-12629.429199486829	-1764.8707331558608	-480.9338652250182
18280000	-14841.819446544301	-477.0529199465339	-14364.766526597767	42.445259642121044	39.20387518502747	36.568423804046056	35.35330483032647	0.12492424169310357	4.354126860120515	0.16452782914649744	0.25055055054595254	0.24769128855994357	0.3372303317476071	0.8153567382510273	0.0029628547097341343	0.582009052773232	0.0029948053119961244	0.6486901513120844	0.04648608761348421	-12599.895793441905	-1764.8707331558608	-468.9708716893636
18300000	-14889.934243748128	-483.2616212018943	-14406.672622546233	42.04146925952311	41.3962405735889	34.316869253450804	32.616840660246474	0.12038866487439459	4.225852764939499	0.16636211347126104	0.23189361930325236	0.25480228627537993	0.3469419809501073	0.8339169943552289	0.0027444448509735494	0.47477440942776533	0.0028719225756859558	0.5265681634965452	0.08113769891246166	-12641.801889390374	-1764.8707331558608	-475.1177989919184
18320000	-14883.994989217603	-497.20254258723935	-14386.792446630363	44.844928549503784	42.770934179111755	36.323742695758874	33.94180003670453	0.10059752626891826	4.1174878778149	0.1606206527166511	0.23833758821497614	0.25409977811826606	0.3469419809501073	0.8487181888869821	0.0025163708758146087	0.5529416691447109	0.0024599190091942405	0.6471814951924622	0.020269802816479728	-12621.921713474501	-1764.8707331558608	-489.78590014176143
18340000	-14880.7481200051	-490.6256969019017	-14390.1224231032	41.12268419300065	37.595658891955125	35.02339720999688	34.3273639100527	0.12649238671779428	3.814074385488499	0.19393928175591602	0.2512219134759057	0.20994226531125526	0.34489653945692367	0.9487534722826665	0.0026176943200068503	0.5553527397039976	0.002747549080850593	0.6386095534134039	0.017876920496633177	-12625.25168994734	-1764.8707331558608	-481.8375412233308
18360000	-14917.444793968889	-510.92368001277754	-14406.52111395611	48.571467350213474	45.067230296497044	38.42792722580152	38.19770809259608	0.11255221492058731	3.784780667716402	0.18958760107375972	0.26113444153697335	0.22273913787660568	0.3265388195126619	0.8438949646512681	0.0024297176124539986	0.5749901863541527	0.002484120665774755	0.6524871088226226	0.10644244044289015	-12641.650380800249	-1764.8707331558608	-502.80098395549527
18380000	-14907.181415175417	-510.44245544580764	-14396.73895972961	47.35964950282934	45.57999264003808	38.974957716332945	37.27593193938183	0.10334213770672211	3.787612918530658	0.1644807334667798	0.24990605154659704	0.23518184065550457	0.35043137433111926	0.7858598577027247	0.0023419548086486366	0.5050272528677323	0.0023575321262816872	0.5343112121365937	0.06156706761477914	-12631.86822657375	-1764.8707331558608	-502.81310639116697
18400000	-14880.98286871769	-494.35704763972325	-14386.625821077967	48.88699931512459	44.74305654205359	39.21485078511629	34.78100794412898	0.11098457738902667	3.8305690349697734	0.1644807334667798	0.26635733436586484	0.2141516086399763	0.3550103235273797	0.8515116315240091	0.002661074845387847	0.539424293405176	0.002734322240851935	0.5843839975507332	0.09429425669702296	-12621.755087922107	-1764.8707331558608	-486.486545472
18420000	-14873.602808634567	-494.65617650481187	-14378.946632129755	45.027650588286626	42.939002446621615	38.762380739593574	38.31784818363794	0.11660549593527911	3.7636737699513327	0.18202577130288827	0.252814807865533	0.2141516086399763	0.3510078121916031	0.8269974570533872	0.0026200170432476356	0.6321944419376945	0.0026709780586102487	0.7013108961962962	-0.036218981408251555	-12614.075898973893	-1764.8707331558608	-486.87287977488745
18440000	-14864.514837136167	-488.57456992136116	-14375.940267214806	42.30456615294076	40.85263399276266	35.23667311911896	33.78304328156914	0.11709299567251022	3.9762667542230608	0.18202577130288827	0.24548270328723892	0.22345516231740684	0.34903636309246666	0.942050181610129	0.0026856173294863175	0.5741959220448198	0.0027864390223854953	0.573011845468479	0.12212253301395248	-12611.069534058946	-1764.8707331558608	-480.4837429805685
18460000	-14878.49419931646	-489.6445829228855	-14388.849616393574	44.69083770338175	41.54857923835411	38.25966731717044	33.02382841423545	0.1117157652570147	4.143481311148451	0.181383589557723	0.24612488503240423	0.22698948817207593	0.34550203723779754	0.8524654300340707	0.0028440880861458286	0.516036013138049	0.002852921319047344	0.5074312818232006	0.05942897056342848	-12623.978883237713	-1764.8707331558608	-482.1000453623082
18480000	-14855.58757840397	-489.0223592976151	-14366.565219106356	43.55385521185639	39.39822881836325	38.92694605545017	37.839154675911125	0.102885996034515	4.104268372681584	0.16662459678256566	0.2573704231491953	0.23749512838656076	0.338509851681679	0.8050219738996097	0.0030014687259918645	0.5928992120644715	0.002919151437692368	0.6463591527448139	0.07597390029015083	-12601.694485950497	-1764.8707331558608	-481.0633640241813
18500000	-14886.740907070278	-484.3178353422662	-14402.423071728012	45.60871084459434	42.51369332902185	39.96750865722374	34.618952407995025	0.12037697904670396	4.305734501166952	0.17781928123757196	0.2524142644158856	0.23125660266486409	0.338509851681679	0.8173650432143432	0.0027742687985913834	0.5905085719547275	0.0029624842777392552	0.6602290794598449	-0.035194885968129176	-12637.552338572152	-1764.8707331558608	-476.62692321372003
18520000	-14941.780849085671	-505.3758412993941	-14436.405007786278	44.427269359402516	43.71087014464809	38.35395392492483	33.92061834813671	0.09884567662134139	3.8118456632405766	0.17781928123757196	0.26230696471245646	0.22136390236829326	0.338509851681679	0.9121928665342821	0.002530767375952033	0.5456679348702873	0.0025932429485201482	0.6354810703138086	-0.03293957945698941	-12671.534274630416	-1764.8707331558608	-497.9504762057262
18540000	-14904.106212509398	-503.9887494658738	-14400.117463043523	47.51357676942331	44.644325405539576	37.00551886518468	33.02217472692294	0.10536300017331143	4.013791360013832	0.17353133536401827	0.23475672314349955	0.24280428223897998	0.34890765925350287	0.8250859107891002	0.0022121465788007967	0.6179755252527738	0.0026027772641807356	0.6922387766238285	-0.006196994018350924	-12635.246729887664	-1764.8707331558608	-496.25652715324765
18560000	-14890.576956380286	-488.9180036659305	-14401.658952714355	45.38626721793657	43.34770417341503	41.62604807056806	29.94721758651523	0.12343505440857104	3.8936729100486733	0.18080361523703148	0.24412107074586425	0.2388226729380935	0.3362526410790114	0.8480100115793957	0.002813307918612024	0.5767420537382709	0.002858726702649288	0.6339511385339585	0.034931044343724196	-12636.788219558493	-1764.8707331558608	-480.1550226238612
18580000	-14875.797034231031	-493.95873168313346	-14381.838302547898	45.02477964140075	42.6705240475315	38.27274955252329	36.10584700126753	0.11041834081946782	3.990980110218965	0.18195999815401215	0.23642152357113994	0.24277624954826402	0.33884222872658454	0.8608650201826696	0.0026163601045260314	0.5792988895288149	0.0026705662444045744	0.6022210473111009	0.022233270265362516	-12616.967569392036	-1764.8707331558608	-486.50150526742976
18600000	-14868.400638828332	-486.3905867917592	-14382.010052036574	45.60889255531792	44.496292442409896	37.2490744687266	34.737382263395745	0.11244514251307498	4.281076383696787	0.18883503260048434	0.2447286698473156	0.2221252543109579	0.34431104324124284	0.875277388734994	0.002779927260632616	0.5082503717265044	0.0029155467554123297	0.5293608731993147	-0.009783708246206885	-12617.139318880714	-1764.8707331558608	-478.69860349567125
